folio,Estado,p24,p43,p43m,p60,p151,region,escolaridadh,per_esc_h,per_esc_pm,per_ing_14,per_ing_hoy,mujer,edad,indigena,movilidad_ascendente,sin_movilidad,movilidad_descendente,prob,X
1407000200204016130301,14,5,2,2,3,6,3,6,2,4,8,6,1,31,0,0,0,1,-1.7276267165438586,-2.209374324500996
0200201925058024050401,2,5,3,2,7,4,1,9,4,7,4,6,0,38,1,1,0,0,-0.6046267640180194,-2.062252154435947
2111400013474002110501,21,2,2,2,4,9,4,12,7,4,5,7,1,50,0,1,0,0,-0.6357848970056422,-0.9780036847250533
1304100010142017000201,13,5,2,2,6,6,4,9,4,4,7,2,0,42,0,0,0,1,-0.5607501675502616,-2.0002049694764072
1409800010101002130303,14,2,2,2,10,8,3,16,9,4,8,9,1,33,0,1,0,0,-1.1328790813836527,-0.9859294498492143
2115300060000001080301,21,5,2,2,7,7,4,9,4,4,5,2,1,32,0,0,0,1,-0.8955343885405149,-1.7966466484099093
1304800010406013000201,13,2,2,2,6,5,4,6,2,4,6,3,0,44,0,0,0,1,-1.1160910535703938,-1.9114551025297644
3001102440000001280203,30,4,2,2,4,4,5,9,4,4,6,5,0,38,0,0,0,1,-1.3817842665679883,-1.8085482844258167
1201300400000001770401,12,5,2,2,4,8,5,6,2,4,1,1,0,36,0,0,1,0,-1.1576127003694399,-1.7079153983463247
1207500010466002820301,12,4,2,2,1,7,5,12,7,3,6,3,1,34,0,0,0,1,-1.5901305718181422,-1.1180351922053744
1503901511739015290401,15,2,2,2,3,6,4,9,4,4,4,4,1,35,0,0,1,0,-1.6699605315023571,-1.4124751408407534
1503901511599023290201,15,3,4,4,3,8,4,12,7,7,10,10,0,39,0,0,1,0,-1.1334703782248865,-1.1799695420695189
1902100010062003910201,19,1,4,2,6,8,1,17,10,7,3,9,0,44,0,1,0,0,-0.7961075917892156,-0.8040237628406292
1904800011007007900201,19,1,2,2,3,8,1,2,1,1,3,2,0,54,0,0,0,1,-1.0121776149143538,-1.8950405194418427
1503901511739006300201,15,3,2,2,3,6,4,12,7,4,5,3,0,45,0,0,0,1,-0.9373400494812834,-1.4508092134830646
260490001035A050810201,26,5,2,2,4,6,1,9,4,3,5,5,0,42,0,0,1,0,-0.7219696792603207,-2.1289644487298838
2111400012902017070201,21,4,2,2,9,6,4,9,4,2,6,2,0,43,0,0,0,1,-0.42123357561851504,-1.925755453206587
1610201030000001410403,16,5,2,2,8,9,3,5,2,2,6,3,0,35,0,0,0,1,-0.9406453253804692,-2.122348009650977
2500600013475051550501,25,5,2,2,7,10,2,6,2,1,1,4,1,64,0,1,0,0,0.9372672477252431,-2.1680572017013073
110270001077A016870302,11,4,2,2,3,10,4,9,4,3,8,10,1,34,0,1,0,0,-1.1473242935428898,-1.2446175229065055
2115300060000001080301,21,5,2,2,7,7,4,9,4,4,5,2,1,32,0,0,0,1,-0.8955343885405149,-1.7966466484099093
1000400540000001690401,10,5,4,2,2,8,2,12,7,7,9,5,1,35,0,0,0,1,-0.7861308370624412,-1.6614731242973098
0901500011074023230501,9,1,2,2,11,8,4,6,2,2,4,6,1,52,0,1,0,0,-0.3275648892911678,-1.5426364696395225
260550001079A016790201,26,3,2,2,5,7,1,9,4,4,9,4,0,53,0,0,0,1,-0.4082743943458232,-1.8223985655661092
1501300010202027250501,15,2,9,2,8,4,4,12,7,7,8,10,1,60,0,1,0,0,-0.14486510870667668,-1.6986785465965983
1302800010507029060501,13,3,9,2,4,7,4,17,10,7,9,7,0,45,0,0,0,1,-0.6792274646262693,-1.0044429692183998
0503000012884034640401,5,2,98,8,3,7,1,9,4,10,8,1,0,36,0,0,0,1,-1.9958728096497504,-1.6116980994213537
2803200011970025090301,28,3,4,4,6,7,1,9,4,7,9,8,1,33,0,0,0,1,-1.2967761442608277,-1.6585482367531665
1611000250000001360401,16,5,2,4,7,9,3,6,2,4,6,5,1,35,0,0,0,1,-1.049539510778441,-1.9742650145917624
0900700014147010160401,9,3,6,2,4,8,4,12,7,7,8,9,0,37,0,1,0,0,-1.117133540719762,-1.198701931576263
0900900240581001350501,9,3,98,2,3,9,4,6,2,4,5,8,1,63,0,1,0,0,-0.5043008193910807,-1.7377330554852413
1505700011224010250401,15,4,2,2,5,7,4,12,7,4,6,9,1,40,0,1,0,0,-0.7869290858783569,-1.445614134156973
150130001147A017230401,15,2,4,2,4,7,4,12,7,7,9,9,1,36,0,0,1,0,-1.4024041531339926,-1.1121365399499998
2404900050454038680501,24,5,2,2,8,7,3,12,7,2,3,2,1,50,0,0,0,1,-0.19229031158259624,-1.892272703098297
1902100010927012890401,19,1,2,2,1,7,1,6,2,4,4,10,0,42,0,1,0,0,-1.683424877213841,-1.5950036233103826
2111400014472032080501,21,3,2,2,5,7,4,9,4,3,4,5,1,46,0,1,0,0,-0.7639986399561471,-1.559334801751635
0503000012884034640201,5,4,2,2,10,8,1,6,2,2,3,5,0,53,0,1,0,0,0.17032930996706452,-2.1772420851905423
1800200390000001710501,18,5,2,2,21,10,2,1,1,1,1,2,1,48,1,1,0,0,1.4435367398457049,-2.3902079027573317
1401800360000001190202,14,5,2,2,14,8,3,6,2,2,6,5,0,64,0,0,0,1,0.8847936224427702,-2.480768434846424
3203900310000001530401,32,5,2,2,6,6,2,9,4,3,1,2,0,32,0,1,0,0,-0.7460206827025487,-2.211752827240719
2201600010454021190201,22,4,2,2,6,7,4,17,10,3,4,1,0,36,0,0,0,1,-0.721956691139971,-1.1224986087883457
2111400014754012080201,21,1,2,2,3,4,4,12,7,3,4,8,0,35,0,1,0,0,-1.8490705266060943,-1.3208572763375215
2111400012688006080101,21,3,2,2,11,8,4,6,2,4,4,6,1,54,0,1,0,0,0.10090165043049382,-1.8441947077136793
0300300013015017140101,3,5,2,2,7,8,2,9,4,3,4,6,1,46,0,1,0,0,0.07909882981771177,-2.055236886395363
090100001224A031390501,9,2,4,2,3,8,4,9,4,7,8,7,1,57,0,0,0,1,-0.5517801480154683,-1.3362409248939202
2602600170000001740301,26,5,2,2,4,8,1,12,7,3,9,5,0,31,0,0,0,1,-1.026832516525576,-1.6131510427582592
0901000010309008390101,9,1,4,4,2,8,4,16,9,7,6,7,1,48,0,1,0,0,-1.0528199893015384,-0.5940112124283943
0900500012714021910101,9,3,2,2,6,8,4,6,2,4,3,7,1,63,0,1,0,0,0.07758613574171114,-1.7989001136909417
1508100191018018230401,15,1,6,4,5,11,4,15,9,9,10,10,1,41,0,0,1,0,-0.9743104977028383,-0.34849172038225507
3008700012298020830401,30,3,8,4,3,7,5,12,7,9,10,10,1,36,0,0,1,0,-1.5443595627620417,-1.0277318639024053
0901100011499021390401,9,2,4,4,2,6,4,10,6,7,8,5,1,35,0,0,0,1,-1.7657949900867163,-1.3125506749721205
1501000010249035240450,15,5,2,2,6,8,4,9,4,1,4,6,1,36,0,1,0,0,-0.7412099816095016,-1.6898284813793643
0901100011357040390502,9,2,3,4,2,7,4,12,7,7,9,5,1,45,0,0,0,1,-1.1885903293678077,-1.1200751763679087
2006700011522029950501,20,4,2,8,4,7,5,15,9,9,8,8,1,49,0,0,1,0,-0.6414633854935912,-1.0368454015050885
141010001019A040110401,14,3,2,4,5,8,3,7,3,7,9,5,0,33,0,0,0,1,-1.6615881397181835,-1.7161593653778624
0100100010962010900201,1,1,12,11,3,10,3,17,10,10,10,10,0,45,0,0,1,0,-1.3650777881236826,-0.4958640232105101
0501000010207020680201,5,2,6,2,3,8,1,12,7,7,8,10,1,40,0,1,0,0,-1.2425579236544346,-1.178488098807374
3010200010707028830202,30,5,2,2,3,7,5,12,7,3,5,5,0,32,0,0,1,0,-1.318089427041399,-1.336695830460726
0900800010461029360401,9,3,4,4,4,8,4,12,7,7,8,10,0,40,0,1,0,0,-1.0002492282138782,-1.2076268351700292
0803700014565052310501,8,2,11,10,3,8,1,21,10,10,10,10,0,54,0,0,1,0,-0.4607454056899774,-0.6347104170268816
2802701622837023650401,28,4,2,6,3,8,1,9,4,7,8,4,1,40,0,0,0,1,-1.0318628667446688,-1.662761782686718
0900700012193023050101,9,1,2,2,5,7,4,18,10,4,9,8,1,35,0,0,0,1,-1.3529932681415662,-0.5439845221935244
0801900013234035330501,8,2,2,2,4,10,1,9,4,3,6,8,1,46,0,1,0,0,-0.8322974242966692,-1.227855685264353
1605300011041047370201,16,3,2,4,6,7,3,12,7,7,6,3,0,56,0,0,0,1,-0.4358599943236484,-1.6389792473473737
1503300014439015580101,15,5,3,2,6,7,4,9,4,7,1,2,1,34,1,1,0,0,-0.7359849594582025,-1.4609834338538619
110070001121A027950201,11,3,3,4,10,8,4,15,9,7,7,6,0,55,0,0,0,1,0.3004682625575422,-1.214157124938726
3012400010808030820102,30,5,2,2,5,6,5,6,2,1,2,2,1,50,0,0,1,0,-0.5644036508083259,-2.000888483906556
0901500010606007230501,9,1,11,9,4,8,4,5,2,10,4,8,1,56,0,1,0,0,-0.9191284997042515,-1.475303377094281
2201400011829033750101,22,3,7,2,10,8,4,17,10,7,10,9,1,60,0,0,0,1,0.5782396185299761,-1.0696364308379356
1505700010512003230201,15,3,2,2,8,8,4,10,6,4,9,9,0,43,0,0,1,0,-0.5328284535631906,-1.4631911306374716
0502500010479031610201,5,2,8,8,4,8,1,15,9,10,9,9,0,47,0,0,1,0,-0.8227548399809688,-1.050288591891014
1502000010673001250102,15,1,4,7,2,10,4,16,9,9,9,10,1,42,0,1,0,0,-1.25544164951161,-0.31648047125933954
1305500170000001990203,13,5,2,2,5,6,4,9,4,4,4,1,0,38,1,0,0,1,-0.6727453732693713,-1.6234979889637415
0503500011562010680301,5,2,7,2,1,7,1,15,9,7,9,7,0,34,0,0,0,1,-1.6494041690230636,-1.0379412346184247
1410100011605017110401,14,4,2,2,4,7,3,12,7,4,8,7,1,39,0,0,0,1,-1.2148897109301418,-1.5910107524535424
2601800010796025800101,26,5,2,2,4,8,1,12,7,4,8,7,1,48,0,0,0,1,-0.26723503253410863,-1.6802914281522763
0100100012634023900401,1,1,2,2,10,8,3,9,4,4,8,7,1,38,0,0,0,1,-1.2681707595686746,-1.3836796420987156
1000700010804003700501,10,5,2,2,5,6,2,6,2,4,8,9,1,60,0,1,0,0,0.34708730826318607,-2.5489470888373296
1505700011224010250401,15,4,2,2,5,7,4,12,7,4,6,9,1,40,0,1,0,0,-0.7869290858783569,-1.445614134156973
2018400010855004940202,20,5,2,2,8,7,5,15,9,3,3,3,0,34,1,0,1,0,-0.5465263307943709,-0.907928757659289
0601000010610045790401,6,4,3,2,4,8,3,16,9,7,9,9,1,35,0,0,1,0,-1.2321948069266178,-1.1625876952769274
080670001074A023320201,8,5,2,2,6,7,1,6,2,4,1,2,0,43,0,1,0,0,-0.5276947536390529,-2.283268352687069
0901300010334041580401,9,3,4,4,2,6,4,12,7,7,9,10,1,41,1,1,0,0,-1.106872802077019,-1.0220824182766677
0400200010126028200101,4,3,4,2,3,7,5,9,4,7,9,8,1,40,0,0,0,1,-1.4004587916373292,-1.2761661064344794
1300900070000001990301,13,5,4,2,4,7,4,16,9,7,8,9,1,33,0,1,0,0,-0.9228773371273966,-1.233948436666489
0900500012767015050401,9,2,6,5,4,6,4,12,7,9,8,6,1,35,0,0,0,1,-1.5572645086437082,-1.2073141647584653
1700600010531004550501,17,2,4,8,4,8,4,17,10,9,10,10,0,50,0,0,1,0,-0.6265078405922612,-0.7493295815093892
140390001286A018190301,14,2,4,2,5,11,3,9,4,7,8,5,1,33,0,0,0,1,-1.5998977700664907,-1.0547934627967464
2803200011152007110501,28,5,2,2,10,8,1,6,2,3,4,10,1,63,0,1,0,0,0.7768513578957865,-2.3420233773474584
0901000011792023410401,9,2,4,4,2,9,4,9,4,7,6,6,1,43,0,0,1,0,-1.2526305709104761,-1.101240067739387
1512100012386013230101,15,2,6,4,3,8,4,12,7,9,10,9,1,42,0,0,0,1,-1.1928566005025794,-1.0123614269828825
1505700010512038240401,15,2,2,4,5,10,4,12,7,7,10,10,0,36,0,0,1,0,-1.141086680263397,-0.8308111763916103
1503300014439002570501,15,5,2,2,12,8,4,9,4,1,6,3,1,45,0,0,0,1,0.1958576831778882,-1.8756990695852436
1501000010200022250201,15,3,4,2,5,9,4,9,4,7,8,4,0,45,0,0,0,1,-0.6808972699034077,-1.3761065412051505
1501300010202018230101,15,1,4,2,4,10,4,12,7,7,10,10,1,50,0,0,1,0,-0.7540007521687584,-0.7238747991228172
3105000011218067330101,31,5,2,2,2,8,5,12,7,4,5,5,1,31,1,0,1,0,-1.2552997683955134,-0.8217651072608665
2111400014754012080201,21,1,2,2,3,4,4,12,7,3,4,8,0,35,0,1,0,0,-1.8490705266060943,-1.3208572763375215
0200200010288005010202,2,1,2,3,2,8,1,12,7,7,7,7,0,38,0,0,1,0,-1.5676963696140929,-1.0367587191009238
150130001147A022230401,15,2,4,4,4,6,4,16,9,7,10,10,1,35,0,0,1,0,-1.4227170627454166,-0.9185730063209285
0900800010226018360101,9,2,2,2,4,7,4,12,7,4,6,9,1,45,0,1,0,0,-0.9813080696874505,-1.1695368152564851
1501000010249035240450,15,5,2,2,6,8,4,9,4,1,4,6,1,36,0,1,0,0,-0.7412099816095016,-1.6898284813793643
0503500011897021690401,5,3,2,2,13,7,1,9,4,2,6,5,1,37,0,0,0,1,-0.4653648281246172,-1.838463957859039
3201700010366009470201,32,5,2,2,8,8,2,0,1,4,5,10,0,40,0,1,0,0,-0.340835827458543,-2.736188112120083
090040001027A002220201,9,3,98,2,3,8,4,10,6,4,4,6,0,64,1,1,0,0,-0.22415608591426567,-1.282731245311076
3205600010896015460301,32,4,2,2,5,6,2,6,2,4,6,3,1,31,0,0,0,1,-1.1527264323301605,-2.2121842268406224
1503300012324002570401,15,1,2,2,5,8,4,12,7,4,7,3,0,44,0,0,0,1,-1.0293226459418026,-0.9731787718728618
1412000014431017690401,14,4,2,2,7,7,3,12,7,4,8,7,0,36,0,0,0,1,-1.0697742742436678,-1.6799072882380535
1512100011890012230201,15,1,5,8,6,9,4,12,7,10,9,10,0,60,0,1,0,0,-0.24742146500200668,-0.9658031391177597
1102000014803054870201,11,3,2,1,2,8,4,8,4,1,6,6,0,44,0,0,1,0,-1.0525493831305148,-1.4933900646224143
260550001079A051790501,26,3,2,2,12,7,1,14,9,4,8,5,1,52,0,0,0,1,0.2764171035450076,-1.5537433378204983
0701700010423028570101,7,5,2,2,1,8,5,6,2,1,6,2,1,52,0,0,0,1,-0.7058514899301029,-1.7053684575073556
1610800010221010480302,16,4,2,3,2,7,3,12,7,7,9,9,0,31,0,0,1,0,-1.7502451450476966,-1.5373099664819594
1603400010438028370201,16,5,2,2,12,7,3,9,4,4,3,2,0,34,0,0,0,1,-0.6409753621514598,-2.133838511395338
3007000010294002290201,30,3,2,2,8,8,5,12,7,3,6,8,0,47,0,1,0,0,-0.47150954208286966,-1.140759119698993
3008700011073007830502,30,5,11,11,9,7,5,12,7,10,8,8,1,47,0,0,1,0,-0.29119188741968194,-1.488555016660598
0200400014355012970201,2,3,2,2,7,8,1,9,4,4,10,4,0,35,0,0,0,1,-1.0021262433929605,-1.6324953644802842
2111400014294028080201,21,2,2,2,6,7,4,12,7,4,6,6,0,60,0,0,1,0,-0.09705560644349209,-1.3569793120916622
2201400010341018760401,22,4,5,4,2,7,4,16,9,9,9,8,1,36,0,0,0,1,-1.1607385137067965,-1.0602767848779238
0502700011575017620401,5,2,2,2,4,8,1,9,4,1,6,5,1,45,0,0,0,1,-0.9941662440166892,-1.4459579219328742
0100700300256017890402,1,4,2,2,5,9,3,9,4,4,5,9,0,44,0,1,0,0,-0.8453568622817291,-1.6842748050687968
2900500010039007150201,29,3,6,4,5,8,4,9,4,9,7,2,0,35,0,0,0,1,-1.2346147988281586,-1.4158145334587058
3105000016558004400201,31,3,2,2,8,8,5,17,10,1,4,8,0,60,1,1,0,0,0.42471948388966163,-0.5346461053488072
1412000015340052690301,14,3,6,6,2,7,3,18,10,9,9,9,0,33,0,0,1,0,-1.717117787199009,-0.9622778335073378
1408500010245002120401,14,5,7,2,5,7,3,9,4,7,8,7,0,35,0,0,0,1,-1.2258991795112377,-1.999326205720862
1503300011720002590401,15,2,2,4,5,7,4,9,4,7,7,5,1,36,0,0,0,1,-1.420184445478976,-1.3401534813990208
2111400012688006080101,21,3,2,2,11,8,4,6,2,4,4,6,1,54,0,1,0,0,0.10090165043049382,-1.8441947077136793
1501000010200022250201,15,3,4,2,5,9,4,9,4,7,8,4,0,45,0,0,0,1,-0.6808972699034077,-1.3761065412051505
0901200012174052470401,9,1,4,4,2,7,4,12,7,7,10,10,1,35,0,0,1,0,-1.8199827880339212,-0.9107056752733614
1510400012173017230501,15,1,2,2,5,8,4,9,4,3,9,10,1,49,0,1,0,0,-0.9049196227357872,-1.1786156897474436
170070001069A018610201,17,4,2,2,4,7,4,12,7,4,10,6,0,38,0,0,0,1,-0.9451303080336806,-1.4570928802108045
0900600010556001220301,9,2,4,5,3,7,4,9,4,9,9,7,1,33,0,0,0,1,-1.7547792437729461,-1.2762659759121524
1501000010249034230201,15,4,2,2,7,7,4,12,7,3,8,8,0,50,0,0,1,0,-0.13224456383663297,-1.5998452483207877
1902100011342007900401,19,3,2,8,5,9,1,18,10,7,5,10,0,43,0,1,0,0,-0.5849515640643805,-0.8513545968238367
1500100400000001240101,15,5,4,2,8,8,4,5,2,7,1,1,1,37,1,0,1,0,-0.4818968859639965,-1.702429947927854
1901800010461015890501,19,1,5,3,3,8,1,14,9,9,9,9,1,46,0,0,1,0,-1.0896700340064722,-0.9233680519111214
0803700014423024370201,8,3,4,4,1,9,1,17,10,7,10,10,0,36,0,0,1,0,-1.2340673690830182,-0.8130901836323912
3204000010186001510301,32,5,2,2,3,7,2,6,2,3,7,7,1,31,0,0,1,0,-1.1010442585111122,-2.2019187796095556
1903100010995017850501,19,4,2,2,3,8,1,12,7,4,8,3,1,56,0,0,0,1,-0.15555357000147757,-1.5682777813574118
3008700012298020830203,30,5,2,2,10,8,5,22,10,4,10,9,0,62,0,0,0,1,1.0092201079726872,-0.8440174828783881
1512100010271002240201,15,5,2,2,3,7,4,9,4,4,6,1,0,36,0,0,0,1,-1.04017676656484,-1.7849340039706618
1202900011279004820401,12,5,2,2,3,8,5,12,7,4,8,2,1,42,1,0,0,1,-0.6629427359800353,-0.9158451657041013
2115300060000001080401,21,5,2,2,7,8,4,8,4,4,6,3,1,35,0,0,0,1,-0.7278931420460837,-1.7768691717086078
0200400017063012970201,2,2,6,4,3,10,1,17,10,9,10,10,0,31,0,0,1,0,-1.407236041907247,-0.5677799484912687
0100500660000001830201,1,5,2,2,10,7,3,6,2,4,6,7,0,49,0,1,0,0,-0.21111806398596566,-2.4094464771687827
2804100010473022040201,28,3,2,2,6,7,1,8,4,3,9,7,0,51,0,0,0,1,-0.44087114302285235,-1.9027969793610806
020040001176A003000201,2,3,2,4,10,8,1,9,4,7,8,9,0,60,0,1,0,0,0.37890590643192246,-1.8529756150287249
0900800010118007360301,9,1,6,4,3,9,4,15,9,9,10,10,1,34,0,0,1,0,-1.5862759704066631,-0.48471026471266593
1802000831232013720401,18,5,2,2,8,8,2,9,4,2,6,5,1,38,0,0,0,1,-0.2009023143353028,-2.023113690687422
1503300012201027590203,15,4,6,2,7,6,4,9,4,7,6,2,0,48,0,0,0,1,-0.3820283365224395,-1.9216972297494075
2006700010929012960501,20,4,2,7,10,1,5,15,9,7,9,10,0,62,0,1,0,0,0.16669157466198514,-1.9736078073985956
3019300011362014270402,30,2,3,8,3,7,5,9,4,10,10,4,1,38,0,0,0,1,-1.7428594795912746,-1.0916894665908925
1904600010220050850301,19,4,2,2,7,7,1,21,10,4,2,8,0,32,1,1,0,0,-0.5336326256201109,-0.6679393726049968
3102500010081024390201,31,5,2,2,4,7,5,9,4,3,6,4,0,34,1,0,0,1,-1.0642193816767929,-1.259876393178005
1606700450000001480201,16,5,2,2,10,7,3,4,2,1,2,5,0,64,0,1,0,0,0.42143149168734617,-2.6544165257774255
1406700011796024170402,14,4,6,6,2,8,3,16,9,9,10,10,0,35,0,0,1,0,-1.455147581291337,-1.152662873071848
0901000010012023410501,9,1,4,4,2,8,4,12,7,7,8,7,1,49,0,0,0,1,-1.1192149369278765,-0.8913252901517786
0801900012274028370201,8,3,2,2,7,8,1,9,4,3,4,6,0,35,0,1,0,0,-1.0021262433929605,-1.6324953644802842
1411600010328001120455,14,5,2,7,4,6,3,9,4,7,5,3,1,35,0,0,0,1,-1.4442590036563596,-2.017400315044779
2804100010435036040403,28,3,6,6,2,8,1,12,7,9,8,9,1,39,0,1,0,0,-1.2649198750410098,-1.2777242231955017
0900700011227032990301,9,2,2,6,5,7,4,12,7,7,3,3,0,34,0,0,1,0,-1.4355769454616258,-1.1460216806201724
2500600015240028550101,25,5,2,2,8,8,2,7,3,1,5,6,1,50,0,1,0,0,0.29390647661666924,-2.2481569096932468
2604300011621015790501,26,1,2,2,6,9,1,6,2,4,10,7,1,60,0,0,0,1,-0.3254207646495474,-1.549116854867068
0100500410393029900301,1,1,11,11,3,10,3,10,6,10,9,6,1,31,0,0,0,1,-2.2214045827116857,-0.8645793813720439
1702400070366054550201,17,5,2,2,7,8,4,9,4,4,10,8,0,57,0,0,0,1,0.3312164493065779,-1.8961096208539376
0501700010227025690201,5,4,2,2,7,5,1,11,7,3,9,7,0,62,0,0,0,1,0.2880817414335243,-2.147754542618081
0900700010534011930202,9,3,2,4,3,7,4,9,4,4,8,10,0,45,0,1,0,0,-0.9923240771395603,-1.547819095266417
0900700015198009290301,9,4,2,5,7,6,4,9,4,7,4,1,0,31,0,0,0,1,-1.1899071202919644,-1.7910855329022155
2201600721077011210301,22,5,2,2,10,6,4,9,4,3,5,5,1,32,0,0,1,0,-0.6915893189686183,-1.9720639547100196
0901000010987015400101,9,2,4,2,4,7,4,9,4,7,7,6,1,38,0,0,0,1,-1.394808378553187,-1.3434249439103785
1508100191018018230401,15,1,6,4,5,11,4,15,9,9,10,10,1,41,0,0,1,0,-0.9743104977028383,-0.34849172038225507
1411700010109026120201,14,5,2,2,11,6,3,6,2,3,4,5,0,35,0,1,0,0,-0.8245783533214499,-2.4498418788566036
0200201925058001040401,2,5,2,2,7,3,1,9,4,4,5,2,0,36,0,0,0,1,-0.9094613706106789,-2.4892726090271537
0901100011249001520201,9,1,4,4,2,7,4,11,7,7,5,2,0,38,0,0,0,1,-1.689385641183145,-1.0490787708620712
2056500020000001970402,20,3,2,2,5,7,5,12,7,4,2,1,1,39,0,0,0,1,-1.1796520651540467,-1.0911697986388822
1302800010507017040401,13,5,2,2,6,8,4,12,7,2,3,3,1,42,1,0,1,0,-0.22253034125349258,-1.1825554318838274
3001102440000001280203,30,4,2,2,4,4,5,9,4,4,6,5,0,38,0,0,0,1,-1.3817842665679883,-1.8085482844258167
1901800010461015890302,19,1,3,2,3,7,1,9,4,7,7,7,1,34,0,0,1,0,-1.816757468433597,-1.3213033843392137
1412000012257002190301,14,2,2,2,7,9,3,9,4,3,6,3,1,34,0,0,0,1,-1.4874505004819758,-1.3258300721643215
1300300010141004990401,13,5,2,2,7,7,4,6,2,4,4,2,1,35,0,0,0,1,-0.8420250257192623,-2.0345773289045606
0300102802313033140401,3,5,2,2,4,8,2,9,4,3,4,2,1,38,0,0,0,1,-0.5501325614175474,-1.93905362442247
2701300840000001920201,27,5,98,6,14,8,5,6,2,9,4,2,0,57,0,0,0,1,0.2442459018287122,-2.154560194308667
2300500013036013270201,23,3,11,3,4,8,5,12,7,10,6,6,0,34,1,0,1,0,-1.3084468997980077,-0.6476267051844709
1605200011557009440401,16,1,11,4,3,9,3,14,9,10,10,6,1,37,0,0,0,1,-1.791036287899091,-0.7563094897647583
2402800010454003620201,24,2,7,6,3,8,3,17,10,9,10,9,0,31,0,0,0,1,-1.8639934963978952,-0.7873572549490891
3008700011073007830401,30,5,2,4,3,7,5,9,4,7,7,7,1,43,0,0,1,0,-0.9469351158906776,-1.5733646950338582
3008700012298020830203,30,5,2,2,10,8,5,22,10,4,10,9,0,62,0,0,0,1,1.0092201079726872,-0.8440174828783881
1301200010117028010201,13,5,2,2,5,10,4,19,10,4,10,9,0,55,0,0,0,1,0.4615007204310964,-0.8893710184773437
1412002316230022120301,14,1,5,4,3,8,3,12,7,9,10,5,1,33,0,0,0,1,-2.065201156686503,-0.9803079003177206
150810019108A004240201,15,4,4,2,4,9,4,12,7,7,10,7,0,40,0,0,0,1,-0.745221689355732,-1.2480131335785225
170120001005A018550201,17,4,2,2,10,7,4,7,3,4,5,8,0,58,0,1,0,0,0.3566011575651461,-2.079368261780071
1605200011557009440401,16,1,11,4,3,9,3,14,9,10,10,6,1,37,0,0,0,1,-1.791036287899091,-0.7563094897647583
2601800010989003810401,26,4,10,4,3,8,1,12,7,10,8,4,0,44,0,0,0,1,-0.7458085114187603,-1.5352479201355402
0803700016400003320501,8,4,2,2,6,8,1,6,2,4,8,10,1,60,0,1,0,0,0.12156066447181735,-2.093899638976883
2300500010972037250201,23,5,2,2,2,6,5,12,7,4,7,8,0,49,1,1,0,0,-0.5238768954509091,-1.2118489137691788
1500100400000001240101,15,5,4,2,8,8,4,5,2,7,1,1,1,37,1,0,1,0,-0.4818968859639965,-1.702429947927854
1510400012173017230501,15,1,2,2,5,8,4,9,4,3,9,10,1,49,0,1,0,0,-0.9049196227357872,-1.1786156897474436
280320001199A032100101,28,3,10,98,5,7,1,12,7,10,5,6,1,43,0,1,0,0,-2.21465913997923,-1.0878722873107638
2604300011689001790401,26,1,10,10,3,8,1,17,10,10,10,9,0,37,0,0,0,1,-1.5179677286234856,-0.6671365678795724
161070001060A012490402,16,4,2,2,7,8,3,9,4,4,3,4,1,42,0,1,0,0,-0.8414800470574184,-1.7796142260455103
1605300010325005350401,16,3,2,2,5,8,3,11,7,1,7,5,1,40,0,0,0,1,-1.2200877607664269,-1.4348268967471278
0900500012019026850501,9,5,5,5,3,9,4,17,10,9,4,10,1,63,0,1,0,0,0.464222856873499,-1.1030467906187098
0801900014868011330201,8,3,2,2,10,8,1,9,4,3,7,9,0,45,0,1,0,0,-0.281067675676807,-1.7619631795217223
1503300010811035570501,15,1,2,2,10,8,4,15,9,4,8,9,1,45,0,1,0,0,-0.4835733630445921,-0.8211139646578758
3008700012298020830502,30,5,11,6,2,8,5,16,9,10,10,10,0,43,0,0,1,0,-0.8229539013277564,-0.9791693337256586
0100100012085012850501,1,3,2,2,5,8,3,17,10,3,5,7,0,64,1,1,0,0,0.23020138591384862,-0.8748892896652752
3010200010707028830202,30,5,2,2,3,7,5,12,7,3,5,5,0,32,0,0,1,0,-1.318089427041399,-1.336695830460726
2402800011715049620401,24,3,4,4,4,8,3,12,7,7,9,10,1,39,0,1,0,0,-1.3618358075912333,-1.328260154344222
0900700015889041290501,9,2,2,2,6,8,4,9,4,3,6,6,1,45,0,0,1,0,-0.8329467323066301,-1.317198442679398
1502900010132041300201,15,5,4,4,9,7,4,12,7,7,5,5,0,31,0,0,1,0,-0.6982719660241141,-1.653567370799776
3001500230000001280302,30,5,4,2,3,6,5,8,4,4,5,4,1,31,0,0,0,1,-1.5630964722670682,-1.689699509530315
0503500012611033670201,5,2,6,6,4,8,1,15,9,9,10,6,0,39,0,0,0,1,-1.1534595151240505,-1.003391878621952
2111400014754012080201,21,1,2,2,3,4,4,12,7,3,4,8,0,35,0,1,0,0,-1.8490705266060943,-1.3208572763375215
2501200012544015430201,25,5,2,2,9,7,2,15,9,4,9,8,0,48,0,0,0,1,0.47695983399625086,-1.832694343102728
110200001577A013880201,11,3,6,4,2,8,4,12,7,9,10,10,0,34,0,0,1,0,-1.4582196704802004,-1.1281233563338855
1100700011243027940401,11,5,2,2,3,7,4,12,7,4,6,10,0,40,0,1,0,0,-0.772291011702964,-1.5934992592159176
